address,area,project,price,property_status,price_per_m2,bedroom,toilet,floornumber,property_legal,furniture,balconydirection,direction,apartment_feature
"Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh","1,62 tỷ",Chung cư Nhà ở Xã hội An Phú Đông,60.4 m²,Đã bàn giao,"26,82 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"6, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,63 tỷ",Urban Green,82 m²,Chưa bàn giao,"56,46 triệu/m²",2 phòng,,,,,,,
"An Phú, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,6 tỷ",Cao ốc An Khang,103 m²,Chưa bàn giao,"44,66 triệu/m²",3 phòng,2 phòng,7,Đã có sổ,Nội thất đầy đủ,Bắc,,
"33, Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh","2,6 tỷ",Chung cư Phúc Yên,80 m²,Đã bàn giao,"32,5 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",5 tỷ,Vinhomes Central Park,75 m²,Đã bàn giao,"66,67 triệu/m²",2 phòng,,,,,,,
"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",5 tỷ,Vinhomes Central Park,75 m²,Đã bàn giao,"66,67 triệu/m²",2 phòng,,,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,1 tỷ",The Origami – Vinhomes Grand Park,59 m²,Đã bàn giao,"35,59 triệu/m²",2 phòng,,,Đã có sổ,Nội thất cao cấp,,,
"số 88, số 88 Số 88 đường N1, phường Sơn Kỳ, quận Tân Phú, Tp.HCM, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","4,25 tỷ",Celadon City,85 m²,Đã bàn giao,50 triệu/m²,2 phòng,,,,,,,Căn góc
"Ngã Tư Bình Phước, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,98 tỷ",Sunview Town,57 m²,Đã bàn giao,"34,74 triệu/m²",2 phòng,,,,,,,
"DC13, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","2,45 tỷ",TaniBuilding Sơn Kỳ 1,65 m²,Chưa bàn giao,"37,69 triệu/m²",2 phòng,2 phòng,1,Đã có sổ,Nội thất đầy đủ,,,
"16, Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh","1,8 tỷ",Sky Center,35 m²,Đã bàn giao,"51,43 triệu/m²",1 phòng,1 phòng,7,,,,,
"Trần Văn Kiểu, Phường 10, Quận 6, Tp Hồ Chí Minh","1,69 tỷ",Asiana Capella,1 m²,Đã bàn giao,"1,69 tỷ/m²",2 phòng,2 phòng,9,Đã có sổ,Nội thất đầy đủ,,,
"Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","2,91 tỷ",Akari City,75 m²,Đã bàn giao,"38,8 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 9, Nguyễn Khoái, Phường 1, Quận 4, Tp Hồ Chí Minh","1,68 tỷ",Galaxy 9,1 m²,Đã bàn giao,"1,68 tỷ/m²",2 phòng,2 phòng,10,Đã có sổ,Nội thất đầy đủ,,,
"Xa Lộ Hà Nội, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,89 tỷ",Saigon Gateway,60 m²,Đã bàn giao,"31,5 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,575 tỷ",Vinhomes Grand Park,59 m²,Đã bàn giao,"26,69 triệu/m²",2 phòng,1 phòng,,,Hoàn thiện cơ bản,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,72 tỷ",Saigon Riverside Complex Q7,73 m²,Đã bàn giao,"23,56 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Liên Phường, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,15 tỷ",Thủ Thiêm Garden,23 m²,Đã bàn giao,50 triệu/m²,2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Xa Lộ Hà Nội, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,08 tỷ",Saigon Gateway,71 m²,Đã bàn giao,"29,3 triệu/m²",2 phòng,2 phòng,,,,,,
"số 152, Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","4,2 tỷ",152 Điện Biên Phủ,75 m²,Đã bàn giao,56 triệu/m²,2 phòng,2 phòng,25,,Hoàn thiện cơ bản,Tây Nam,Đông Bắc,Căn góc
"Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",3 tỷ,The Pegasuite,68 m²,Đã bàn giao,"44,12 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"Bình Trưng Tây, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,25 tỷ",Homyland 3 (Homyland Riverside),107 m²,Đã bàn giao,"39,72 triệu/m²",3 phòng,2 phòng,,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,49 tỷ",Saigon Riverside Complex Q7,67 m²,Chưa bàn giao,"37,16 triệu/m²",2 phòng,2 phòng,,,,,,
"D1, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","3,35 tỷ",Him Lam Riverside - Quận 7,78 m²,Đã bàn giao,"42,95 triệu/m²",2 phòng,,,,,Đông,Tây,
"195, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,1 tỷ",Topaz City,74 m²,Đã bàn giao,"28,38 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,,,,
"Số 1, Tôn Thất Thuyết, Phường 18, Quận 4, Tp Hồ Chí Minh",7 tỷ,Căn hộ DE LA SOL (Delasol),73 m²,Chưa bàn giao,"95,89 triệu/m²",1 phòng,,,,,,,
"Hẻm 1 Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh","3,19 tỷ",Căn hộ Luxcity,82 m²,Đã bàn giao,"38,9 triệu/m²",2 phòng,2 phòng,,,,,,
"346, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh","1,83 tỷ",The Gold View,80 m²,Đã bàn giao,"22,88 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,18 tỷ",Saigon Riverside Complex Q7,53 m²,Đã bàn giao,"22,26 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,Căn góc
"Đường Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,3 tỷ",The Sun Avenue,56 m²,Đã bàn giao,"58,93 triệu/m²",2 phòng,,,,,,,
"số 88 Số 88 đường N1, phường Sơn Kỳ, quận Tân Phú, Tp.HCM, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","4,7 tỷ",Celadon City,107.5 m²,Chưa bàn giao,"43,72 triệu/m²",3 phòng,,,,,,,Căn góc
"số 1A, số 1A Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","2,35 tỷ",Tara Residence,78 m²,Đã bàn giao,"30,13 triệu/m²",2 phòng,2 phòng,,,,,,
"Xa Lộ Hà Nội, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,2 tỷ",Masteri Thảo Điền,49 m²,Đã bàn giao,"65,31 triệu/m²",1 phòng,,,Đã có sổ,Nội thất đầy đủ,,,
"An Dương Vương, Phường 16, Quận 8, Tp Hồ Chí Minh","2,5 tỷ",Chung cư Mỹ Thuận,107 m²,Đã bàn giao,"23,36 triệu/m²",2 phòng,2 phòng,4,Đã có sổ,Nội thất cao cấp,,,
"996, Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","1,15 tỷ",The Pegasuite 2,52 m²,Chưa bàn giao,"22,12 triệu/m²",2 phòng,,,,,,,
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","3,18 tỷ",Saigon South Residences,76 m²,Đã bàn giao,"41,84 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nội thất cao cấp,,,Căn góc
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","2,65 tỷ",Celadon City,67 m²,Đã bàn giao,"39,55 triệu/m²",2 phòng,2 phòng,,,,,,
"278 – 283, Bến Vân Đồn, Phường 2, Quận 4, Tp Hồ Chí Minh","2,3 tỷ",Grand Riverside,78.5 m²,Đã bàn giao,"29,3 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","5,15 tỷ",The Sun Avenue,90 m²,Đã bàn giao,"57,22 triệu/m²",3 phòng,2 phòng,,Đang chờ sổ,Nội thất đầy đủ,,,Căn góc
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","2,65 tỷ",Celadon City,53 m²,Đã bàn giao,50 triệu/m²,1 phòng,1 phòng,5,Đang chờ sổ,Nội thất đầy đủ,Tây Bắc,Đông Nam,
"151, 151 Đường Bến Vân Đồn, Phường 6, Quận 4, Tp Hồ Chí Minh","1,95 tỷ",River Gate,30 m²,Đã bàn giao,65 triệu/m²,1 phòng,1 phòng,12,Đã có sổ,Nội thất đầy đủ,Tây Nam,Đông Bắc,
"10, 10 Đường Mai Chí Thọ, Phường An Lợi Đông (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","9,2 tỷ",Sadora Apartment,120 m²,Đã bàn giao,"76,67 triệu/m²",3 phòng,2 phòng,,Đang chờ sổ,Nội thất đầy đủ,Nam,Bắc,Căn góc
"Lô A1, Tân Hưng, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","3,1 tỷ",Florita,69 m²,Đã bàn giao,"44,93 triệu/m²",2 phòng,2 phòng,,,,,,
"290 Số 290 Đường An Dương Vương, Phường 4, Quận 5, Thành phố Hồ Chí Minh, Phường 4, Quận 5, Tp Hồ Chí Minh","2,25 tỷ",The Everrich Infinity,80 m²,Đã bàn giao,"28,13 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Số TA15, Đường Lê Văn Khương, Phường Thới An, Quận 12, TP Hồ Chí Minh, Phường Thới An, Quận 12, Tp Hồ Chí Minh","3,079 tỷ",Võ Đình Apartment,110.7 m²,Đã bàn giao,"27,81 triệu/m²",2 phòng,2 phòng,1,Đã có sổ,Hoàn thiện cơ bản,Tây,Đông,Căn góc
"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh","2,7 tỷ",Diamond Riverside (City Gate Towers 2),73 m²,Đã bàn giao,"36,99 triệu/m²",2 phòng,2 phòng,9,Đang chờ sổ,Nội thất đầy đủ,Đông,Tây,
"Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,86 tỷ",Q7 Boulevard,50 m²,Đã bàn giao,"37,2 triệu/m²",1 phòng,1 phòng,,,,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","3,58 tỷ",Celadon City,67 m²,Chưa bàn giao,"53,43 triệu/m²",2 phòng,1 phòng,12,,,Tây Nam,Đông Bắc,
"290, An Dương Vương, Phường 4, Quận 5, Tp Hồ Chí Minh","1,76 tỷ",The Everrich Infinity,81 m²,Đã bàn giao,"21,73 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"15B, Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh","1,83 tỷ",Orchid Park,72 m²,Đã bàn giao,"25,42 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"DC13, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","2,2 tỷ",TaniBuilding Sơn Kỳ 1,65 m²,Đã bàn giao,"33,85 triệu/m²",2 phòng,,,,,Tây Bắc,,
"Bình Trưng Tây, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,15 tỷ",Homyland 3 (Homyland Riverside),81 m²,Đã bàn giao,"38,89 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","1,8 tỷ",Sunrise CityView,38 m²,Đã bàn giao,"47,37 triệu/m²",1 phòng,1 phòng,,,,,,
"Số 4, Số 4 Đường Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,95 tỷ",Saigon Riverside Complex Q7,55 m²,Chưa bàn giao,"35,45 triệu/m²",1 phòng,1 phòng,12,,,Nam,Bắc,Căn góc
"Số 207, Số 207 Số 207 Nguyễn Xí, phường 26, quận Bình Thạnh, Tp.HCM, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","1,83 tỷ",Richmond City,67 m²,Đã bàn giao,"27,31 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","2,75 tỷ",The Pegasuite,68 m²,Đã bàn giao,"40,44 triệu/m²",2 phòng,,,,,,,
"Lê Văn Khương, Phường Thới An, Quận 12, Tp Hồ Chí Minh","2,3 tỷ",Võ Đình Apartment,114 m²,Đã bàn giao,"20,18 triệu/m²",3 phòng,,,,,,,
"33, 33 Đường Phan Huy Ích, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh","1,78 tỷ",Phúc Yên 3,78 m²,Đã bàn giao,"22,82 triệu/m²",2 phòng,,,,,,,
"Số 1177, Số 1177 đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,15 tỷ",D-Vela,35 m²,Đã bàn giao,"32,86 triệu/m²",1 phòng,1 phòng,,Giấy tờ khác,Hoàn thiện cơ bản,,,
"Phan Chu Trinh, Phường 12, Quận Bình Thạnh, Tp Hồ Chí Minh","2,8 tỷ",Chung cư 1050 Chu Văn An,60 m²,Chưa bàn giao,"46,67 triệu/m²",2 phòng,1 phòng,10,,,,,
"262/13, Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","1,77 tỷ",Khu căn hộ IDICO Tân Phú,62 m²,Đã bàn giao,"28,55 triệu/m²",2 phòng,2 phòng,,,,,,
"Lê Văn Khương, Phường Thới An, Quận 12, Tp Hồ Chí Minh",3 tỷ,Võ Đình Apartment,110 m²,Chưa bàn giao,"27,27 triệu/m²",2 phòng,,1,Đã có sổ,,Đông,Tây,
"An Lạc, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh","3,2 tỷ",Moonlight Park View,67 m²,Đã bàn giao,"47,76 triệu/m²",2 phòng,2 phòng,,,Nội thất cao cấp,,,
"Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,1 tỷ","Topaz City_Block A1, B1, B2",73 m²,Đã bàn giao,"28,77 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,,Đông Bắc,,
"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Hồ Chí Minh, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","3,1 tỷ",Q7 Boulevard,70 m²,Đã bàn giao,"44,29 triệu/m²",2 phòng,2 phòng,19,Đang chờ sổ,Hoàn thiện cơ bản,Bắc,Nam,
"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Hồ Chí Minh, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","3,1 tỷ",Q7 Boulevard,70 m²,Đã bàn giao,"44,29 triệu/m²",2 phòng,2 phòng,19,Đang chờ sổ,Hoàn thiện cơ bản,Bắc,Nam,
"Bế Văn Cấm, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh","3,5 tỷ",M-One Nam Sài Gòn,88 m²,Đã bàn giao,"39,77 triệu/m²",3 phòng,2 phòng,,,Hoàn thiện cơ bản,Nam,Bắc,
"370, Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,55 tỷ",LuxGarden,77 m²,Đã bàn giao,"33,12 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"Đường Xa lộ Hà Nội, Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,9 tỷ",Saigon Gateway,66 m²,,"28,79 triệu/m²",2 phòng,2 phòng,,,,,,
"Cây Keo, Phường Tam Phú (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,53 tỷ",Đạt Gia Residence Thủ Đức,60 m²,Chưa bàn giao,"25,5 triệu/m²",2 phòng,2 phòng,,,,,,
"196, 196 Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,749 tỷ",Topaz Elite,85 m²,Đã bàn giao,"32,34 triệu/m²",3 phòng,2 phòng,,Đang chờ sổ,Hoàn thiện cơ bản,,,Căn góc
"117, Nguyễn Đình Chiểu, Phường Võ Thị Sáu, Quận 3, Tp Hồ Chí Minh","1,97 tỷ",Léman Luxury Apartments,76 m²,Đã bàn giao,"25,92 triệu/m²",2 phòng,,,,,,,
"11, Phường 11, Quận 6, Tp Hồ Chí Minh","3,38 tỷ",Him Lam Chợ Lớn,86 m²,Đã bàn giao,"39,3 triệu/m²",2 phòng,2 phòng,88,Đã có sổ,Nội thất cao cấp,,,Căn góc
"436, Đường Lê Văn Khương, Phường Thới An, Quận 12, Tp Hồ Chí Minh",2 tỷ,Hiệp Thành Building,86 m²,Đã bàn giao,"23,26 triệu/m²",2 phòng,2 phòng,,,,Bắc,,Căn góc
"D7, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2 tỷ,Ricca,65 m²,Đã bàn giao,"30,77 triệu/m²",2 phòng,2 phòng,,,,,,
"D7, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,2 tỷ",Ricca,74 m²,Đã bàn giao,"29,73 triệu/m²",2 phòng,2 phòng,,,,,,
"48/5B, Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","5,3 tỷ",Chung cư Phú Đạt,110 m²,Đã bàn giao,"48,18 triệu/m²",3 phòng,2 phòng,9,Đã có sổ,,,,Căn góc
"Số 243, Tân Hòa Đông, Phường 14, Quận 6, Tp Hồ Chí Minh","1,355 tỷ",Summer Square,60 m²,Đã bàn giao,"22,58 triệu/m²",2 phòng,,,,,,,
"Lô A1, Lô A1 Số 10 Đường D1, Phường Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","3,6 tỷ",Florita,80 m²,Đã bàn giao,45 triệu/m²,2 phòng,2 phòng,,,,,,
"Số 59, Ngô Tất Tố, Phường 21, Quận Bình Thạnh, Tp Hồ Chí Minh","2,1 tỷ",City Garden,70 m²,Đã bàn giao,30 triệu/m²,2 phòng,,,Đã có sổ,,,,
"48A Tân Chánh Hiệp 21, Tân Chánh Hiệp 21, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh","1,35 tỷ",Hưng Ngân Garden,53 m²,Đã bàn giao,"25,47 triệu/m²",2 phòng,2 phòng,9,Đã có sổ,Nội thất cao cấp,Đông,Tây,Căn góc
"Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,19 tỷ",The Sun Avenue,76 m²,Đã bàn giao,"55,13 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nội thất cao cấp,,,
"Số 116 Đường Lý Chiêu Hoàng, Phường 10, Quận 6, TP Hồ Chí Minh, Phường 10, Quận 6, Tp Hồ Chí Minh","1,9 tỷ",The Western Capital,50 m²,Chưa bàn giao,38 triệu/m²,2 phòng,1 phòng,,,Hoàn thiện cơ bản,,,
"205, 205 Đường Lạc Long Quân, Phường 3, Quận 11, Tp Hồ Chí Minh","1,865 tỷ",Cao ốc RES 11 (Residence Eleven),74 m²,Đã bàn giao,"25,2 triệu/m²",2 phòng,,,,,,,
"Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh","2,45 tỷ",Fortuna Vườn Lài (Kim Hồng Fortuna),90 m²,Đã bàn giao,"27,22 triệu/m²",3 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Lô 13E, 7, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","2,45 tỷ",Terra Rosa,127 m²,Đã bàn giao,"19,29 triệu/m²",3 phòng,,4,Đã có sổ,,Đông Bắc,Tây Bắc,Căn góc
"Hiệp Bình Chánh, Phường Hiệp Bình Chánh (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,15 tỷ",Opal Riverside,65 m²,Đã bàn giao,"33,08 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 1472, Võ Văn Kiệt, Phường 3, Quận 6, Tp Hồ Chí Minh","1,85 tỷ",Viva Riverside,83 m²,Đã bàn giao,"22,29 triệu/m²",2 phòng,,,,,,,
"Đường Tạ Quang Bửu, Phường 6, Quận 8, TP.HCM, Phường 6, Quận 8, Tp Hồ Chí Minh","2,55 tỷ",The Pegasuite,60 m²,Đã bàn giao,"42,5 triệu/m²",2 phòng,1 phòng,,,,,,
"Tân Phú, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","6,08 tỷ",Phân khu The Peak - Midtown Phú Mỹ Hưng,86 m²,Đã bàn giao,"70,7 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Hoàn thiện cơ bản,,,
"Đường Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh","2,1 tỷ",CTL Tower,60 m²,Chưa bàn giao,35 triệu/m²,2 phòng,3 phòng,,Đang chờ sổ,Nội thất cao cấp,Đông Nam,Tây Bắc,Căn góc
"Đường Lý Thường Kiệt, Phường 7, Quận 10, Tp Hồ Chí Minh","1,65 tỷ",Chung Cư Nguyễn Kim,70 m²,Đã bàn giao,"23,57 triệu/m²",2 phòng,,,,,,,
"Khu đô thị Cityland Park Hills - Số 18, Khu đô thị Cityland Park Hills - Số 18 Đường Phan Văn Trị, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","2,9 tỷ",Căn hộ Cityland Parkhill Gò Vấp,78 m²,Chưa bàn giao,"37,18 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường số 1, phường Trường Thọ, quận Thủ Đức, Tp.HCM, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,85 tỷ",Lavita Charm,67 m²,Đã bàn giao,"42,54 triệu/m²",2 phòng,2 phòng,,,,,,
"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","5,7 tỷ",Sunrise City,130 m²,Đã bàn giao,"43,85 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,Căn góc
"Lê Văn Khương, Phường Thới An, Quận 12, Tp Hồ Chí Minh","1,95 tỷ",Võ Đình Apartment,90 m²,Đã bàn giao,"21,67 triệu/m²",3 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,Đông,,
"Số TA15, Đường Lê Văn Khương, Phường Thới An, Quận 12, TP Hồ Chí Minh, Phường Thới An, Quận 12, Tp Hồ Chí Minh","2,23 tỷ",Võ Đình Apartment,90 m²,Đã bàn giao,"24,78 triệu/m²",2 phòng,2 phòng,11,Đã có sổ,Hoàn thiện cơ bản,Đông Bắc,Tây Bắc,
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","2,25 tỷ",New Saigon-Hoàng Anh Gia Lai 3,100 m²,Đã bàn giao,"22,5 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,Đông Nam,Tây Bắc,
